drug1,drug2,side effect,prob,pui,ppui,side effect name
89.0,188.0,856.0,0.9957436919212341,0.1911851316690445,-0.0013304356252774596,Bunion
15.0,88.0,551.0,0.9957433342933655,0.5278043150901794,0.00663081044331193,Multiple Myeloma
88.0,15.0,551.0,0.9957433342933655,0.5278043150901794,0.00663081044331193,Multiple Myeloma
96.0,31.0,185.0,0.9957428574562073,0.6489949822425842,-0.000193046813365072,Colon Spastic
31.0,96.0,185.0,0.9957428574562073,0.6489949822425842,-0.000193046813365072,Colon Spastic
91.0,88.0,547.0,0.995718777179718,0.607262134552002,-0.00013827873044647276,bone marrow transplant
88.0,91.0,547.0,0.995718777179718,0.607262134552002,-0.00013827873044647276,bone marrow transplant
113.0,126.0,412.0,0.9957091808319092,0.23921062052249908,-0.00029990612529218197,adenitis
126.0,113.0,412.0,0.9957091808319092,0.23921062052249908,-0.00029990612529218197,adenitis
73.0,46.0,803.0,0.9957036375999451,0.6567766666412354,0.015466681681573391,Sjogrens syndrome
46.0,73.0,803.0,0.9957036375999451,0.6567766666412354,0.015466681681573391,Sjogrens syndrome
179.0,73.0,139.0,0.9956948757171631,0.6910188794136047,0.03525719419121742,vocal cord paralysis
73.0,179.0,139.0,0.9956948757171631,0.6910188794136047,0.03525719419121742,vocal cord paralysis
73.0,179.0,378.0,0.995693027973175,0.39383286237716675,0.013456963934004307,gingival pain
179.0,73.0,378.0,0.995693027973175,0.39383286237716675,0.013456963934004307,gingival pain
179.0,73.0,784.0,0.9956902861595154,0.4121238887310028,0.027078324928879738,carotid bruit
73.0,179.0,784.0,0.9956902861595154,0.4121238887310028,0.027078324928879738,carotid bruit
215.0,179.0,498.0,0.9956790804862976,0.5429520606994629,0.003401133930310607,Hypophosphataemia
179.0,215.0,498.0,0.9956790804862976,0.5429520606994629,0.003401133930310607,Hypophosphataemia
56.0,34.0,841.0,0.9956774115562439,0.5540850162506104,0.9991732239723206,hyperphosphatemia
34.0,56.0,841.0,0.9956774115562439,0.5540850162506104,0.9991732239723206,hyperphosphatemia
84.0,134.0,606.0,0.9956477284431458,0.512415885925293,0.014518207870423794,Stress incontinence
134.0,84.0,606.0,0.9956477284431458,0.512415885925293,0.014518207870423794,Stress incontinence
134.0,84.0,185.0,0.9956458210945129,0.4166962504386902,0.005380873568356037,Colon Spastic
84.0,134.0,185.0,0.9956458210945129,0.4166962504386902,0.005380873568356037,Colon Spastic
46.0,179.0,795.0,0.9956420660018921,0.6646292209625244,0.03413790091872215,hay fever
179.0,46.0,795.0,0.9956420660018921,0.6646292209625244,0.03413790091872215,hay fever
73.0,15.0,492.0,0.9956389665603638,0.3381573259830475,0.010674058459699154,elevated prostate specific antigen
15.0,73.0,492.0,0.9956389665603638,0.3381573259830475,0.010674058459699154,elevated prostate specific antigen
84.0,126.0,713.0,0.9956270456314087,0.397052526473999,0.000746115401852876,eye infection
126.0,84.0,713.0,0.9956270456314087,0.397052526473999,0.000746115401852876,eye infection
195.0,78.0,447.0,0.9956142902374268,0.40654513239860535,0.013392114080488682,Scar
78.0,195.0,447.0,0.9956142902374268,0.40654513239860535,0.013392114080488682,Scar
15.0,37.0,510.0,0.9956099390983582,0.5196970701217651,0.007826712913811207,hyperalimentation
37.0,15.0,510.0,0.9956099390983582,0.5196970701217651,0.007826712913811207,hyperalimentation
88.0,15.0,706.0,0.995603084564209,0.5857643485069275,0.0016247543971985579,OPTIC NEURITIS
15.0,88.0,706.0,0.995603084564209,0.5857643485069275,0.0016247543971985579,OPTIC NEURITIS
126.0,113.0,494.0,0.9956001043319702,0.4191153943538666,-0.0013468516990542412,gastroduodenal ulcer
113.0,126.0,494.0,0.9956001043319702,0.4191153943538666,-0.0013468516990542412,gastroduodenal ulcer
192.0,96.0,639.0,0.9955838322639465,0.4262714385986328,2.197193680331111e-05,seborrhoeic keratosis
96.0,192.0,639.0,0.9955838322639465,0.4262714385986328,2.197193680331111e-05,seborrhoeic keratosis
96.0,31.0,59.0,0.9955729246139526,0.5869343280792236,-0.00016218700329773128,acute pancreatitis
31.0,96.0,59.0,0.9955729246139526,0.5869343280792236,-0.00016218700329773128,acute pancreatitis
67.0,19.0,460.0,0.9955711960792542,0.5836008191108704,0.00022355382679961622,allergic rhinitis
19.0,67.0,460.0,0.9955711960792542,0.5836008191108704,0.00022355382679961622,allergic rhinitis
91.0,88.0,84.0,0.9955688118934631,0.4578605592250824,0.001462263404391706,Lymphocytes decreased
88.0,91.0,84.0,0.9955688118934631,0.4578605592250824,0.001462263404391706,Lymphocytes decreased
60.0,31.0,219.0,0.9955682158470154,0.3965550661087036,-9.92045461316593e-05,Abnormal vision
31.0,60.0,219.0,0.9955682158470154,0.3965550661087036,-9.92045461316593e-05,Abnormal vision
84.0,215.0,811.0,0.9955653548240662,0.23458950221538544,0.0042324005626142025,kidney transplant
215.0,84.0,811.0,0.9955653548240662,0.23458950221538544,0.0042324005626142025,kidney transplant
195.0,84.0,588.0,0.9955604076385498,0.4999937117099762,0.004692405927926302,Thrombophlebitis
84.0,195.0,588.0,0.9955604076385498,0.4999937117099762,0.004692405927926302,Thrombophlebitis
134.0,84.0,261.0,0.9955540299415588,0.5484097003936768,0.006154122296720743,Vestibular disorder
84.0,134.0,261.0,0.9955540299415588,0.5484097003936768,0.006154122296720743,Vestibular disorder
15.0,194.0,723.0,0.9955494403839111,0.18813985586166382,0.010088400915265083,malignant hypertension
194.0,15.0,723.0,0.9955494403839111,0.18813985586166382,0.010088400915265083,malignant hypertension
88.0,91.0,210.0,0.9955470561981201,0.4502313733100891,0.0008359822095371783,hypokalaemia
91.0,88.0,210.0,0.9955470561981201,0.4502313733100891,0.0008359822095371783,hypokalaemia
84.0,91.0,548.0,0.9955444931983948,0.08006291091442108,-0.0007495300960727036,colitis
91.0,84.0,548.0,0.9955444931983948,0.08006291091442108,-0.0007495300960727036,colitis
88.0,34.0,744.0,0.9955400824546814,0.4397033452987671,0.008181403391063213,bronchiectasis
34.0,88.0,744.0,0.9955400824546814,0.4397033452987671,0.008181403391063213,bronchiectasis
31.0,24.0,510.0,0.9955246448516846,0.6888047456741333,-0.0003027158381883055,hyperalimentation
24.0,31.0,510.0,0.9955246448516846,0.6888047456741333,-0.0003027158381883055,hyperalimentation
113.0,106.0,436.0,0.995524525642395,0.2842641770839691,0.0005411285674199462,synovitis
106.0,113.0,436.0,0.995524525642395,0.2842641770839691,0.0005411285674199462,synovitis
215.0,18.0,390.0,0.9955156445503235,0.39655476808547974,-0.0020152099896222353,Acute myeloblastic leukemia
18.0,215.0,390.0,0.9955156445503235,0.39655476808547974,-0.0020152099896222353,Acute myeloblastic leukemia
84.0,18.0,651.0,0.9954961538314819,0.14782996475696564,-0.0001539368531666696,myelodysplasia
18.0,84.0,651.0,0.9954961538314819,0.14782996475696564,-0.0001539368531666696,myelodysplasia
88.0,15.0,97.0,0.9954820871353149,0.5244379639625549,0.0028674809727817774,idiopathic thrombocytopenic purpura
15.0,88.0,97.0,0.9954820871353149,0.5244379639625549,0.0028674809727817774,idiopathic thrombocytopenic purpura
215.0,84.0,465.0,0.9954726099967957,0.20997895300388336,0.00032123326673172414,haematochezia
84.0,215.0,465.0,0.9954726099967957,0.20997895300388336,0.00032123326673172414,haematochezia
89.0,167.0,686.0,0.9954578876495361,0.664835512638092,0.07901712507009506,congenital heart disease
167.0,89.0,686.0,0.9954578876495361,0.664835512638092,0.07901712507009506,congenital heart disease
194.0,15.0,443.0,0.9954403638839722,0.20972169935703278,0.0047921291552484035,femoral neck fracture
15.0,194.0,443.0,0.9954403638839722,0.20972169935703278,0.0047921291552484035,femoral neck fracture
73.0,179.0,751.0,0.9954319000244141,0.3481414020061493,0.027520248666405678,lymphedema
179.0,73.0,751.0,0.9954319000244141,0.3481414020061493,0.027520248666405678,lymphedema
7.0,104.0,813.0,0.995431661605835,0.4246916174888611,0.050863705575466156,fracture nonunion
104.0,7.0,813.0,0.995431661605835,0.4246916174888611,0.050863705575466156,fracture nonunion
37.0,192.0,705.0,0.995429277420044,0.29514849185943604,0.0005949510959908366,Easy bruisability
192.0,37.0,705.0,0.995429277420044,0.29514849185943604,0.0005949510959908366,Easy bruisability
218.0,159.0,514.0,0.9954236149787903,0.41213956475257874,0.002684899838641286,macula lutea degeneration
159.0,218.0,514.0,0.9954236149787903,0.41213956475257874,0.002684899838641286,macula lutea degeneration
88.0,15.0,729.0,0.9954206347465515,0.5044742822647095,0.0019119916250929236,Vitamin D Deficiency
15.0,88.0,729.0,0.9954206347465515,0.5044742822647095,0.0019119916250929236,Vitamin D Deficiency
96.0,31.0,258.0,0.9954140186309814,0.6025540232658386,-9.496849088463932e-05,ild
31.0,96.0,258.0,0.9954140186309814,0.6025540232658386,-9.496849088463932e-05,ild
114.0,188.0,650.0,0.995411217212677,0.311435729265213,0.0011947141028940678,liver abscess
188.0,114.0,650.0,0.995411217212677,0.311435729265213,0.0011947141028940678,liver abscess
195.0,169.0,525.0,0.9954016208648682,0.6392022967338562,0.025352351367473602,sick sinus syndrome
169.0,195.0,525.0,0.9954016208648682,0.6392022967338562,0.025352351367473602,sick sinus syndrome
134.0,24.0,213.0,0.9953925609588623,0.8770911693572998,-0.000622637860942632,intervertebral disc disorder
24.0,134.0,213.0,0.9953925609588623,0.8770911693572998,-0.000622637860942632,intervertebral disc disorder
88.0,15.0,392.0,0.9953895807266235,0.46037614345550537,0.003708772361278534,gastric inflammation
15.0,88.0,392.0,0.9953895807266235,0.46037614345550537,0.003708772361278534,gastric inflammation
18.0,133.0,544.0,0.9953861832618713,0.47623082995414734,-0.0018137932056561112,aspergillosis
133.0,18.0,544.0,0.9953861832618713,0.47623082995414734,-0.0018137932056561112,aspergillosis
88.0,134.0,848.0,0.9953723549842834,0.5348871350288391,0.013262311927974224,postmenopausal bleeding
134.0,88.0,848.0,0.9953723549842834,0.5348871350288391,0.013262311927974224,postmenopausal bleeding
88.0,194.0,652.0,0.9953629970550537,0.3841201066970825,0.003535511903464794,rectal polyp
194.0,88.0,652.0,0.9953629970550537,0.3841201066970825,0.003535511903464794,rectal polyp
215.0,54.0,599.0,0.995354413986206,0.2564499080181122,0.0025235824286937714,lymphoma
54.0,215.0,599.0,0.995354413986206,0.2564499080181122,0.0025235824286937714,lymphoma
134.0,24.0,700.0,0.9953481554985046,0.6827863454818726,0.0015280997613444924,Chest wall pain
24.0,134.0,700.0,0.9953481554985046,0.6827863454818726,0.0015280997613444924,Chest wall pain
84.0,134.0,452.0,0.9953470826148987,0.3790604770183563,0.006767169572412968,panic disorder
134.0,84.0,452.0,0.9953470826148987,0.3790604770183563,0.006767169572412968,panic disorder
89.0,195.0,583.0,0.9953372478485107,0.561958372592926,0.017223499715328217,endocrine disorder
195.0,89.0,583.0,0.9953372478485107,0.561958372592926,0.017223499715328217,endocrine disorder
15.0,88.0,783.0,0.9953311085700989,0.5213325023651123,0.003960384055972099,Dyspnoea paroxysmal nocturnal
88.0,15.0,783.0,0.9953311085700989,0.5213325023651123,0.003960384055972099,Dyspnoea paroxysmal nocturnal
96.0,31.0,428.0,0.9953228831291199,0.6645322442054749,-0.00012162588973296806,proctitis
31.0,96.0,428.0,0.9953228831291199,0.6645322442054749,-0.00012162588973296806,proctitis
31.0,96.0,195.0,0.9953101277351379,0.4863213300704956,-0.0001808542147045955,dyspepsia
96.0,31.0,195.0,0.9953101277351379,0.4863213300704956,-0.0001808542147045955,dyspepsia
89.0,195.0,586.0,0.9953064322471619,0.32131636142730713,0.021018151193857193,dermatitis exfoliative
195.0,89.0,586.0,0.9953064322471619,0.32131636142730713,0.021018151193857193,dermatitis exfoliative
31.0,96.0,556.0,0.9953044652938843,0.49987688660621643,-0.00015079254808370024,Bacteraemia
96.0,31.0,556.0,0.9953044652938843,0.49987688660621643,-0.00015079254808370024,Bacteraemia
100.0,24.0,700.0,0.9952994585037231,0.4938441812992096,0.00173939298838377,Chest wall pain
24.0,100.0,700.0,0.9952994585037231,0.4938441812992096,0.00173939298838377,Chest wall pain
116.0,215.0,814.0,0.9952862858772278,0.5683165192604065,0.00423083221539855,folliculitis
215.0,116.0,814.0,0.9952862858772278,0.5683165192604065,0.00423083221539855,folliculitis
215.0,133.0,498.0,0.9952854514122009,0.3262912929058075,-0.0019260253757238388,Hypophosphataemia
133.0,215.0,498.0,0.9952854514122009,0.3262912929058075,-0.0019260253757238388,Hypophosphataemia
96.0,31.0,509.0,0.9952811598777771,0.5060077905654907,-0.0001037247056956403,Hepatic failure
31.0,96.0,509.0,0.9952811598777771,0.5060077905654907,-0.0001037247056956403,Hepatic failure
15.0,194.0,489.0,0.9952753782272339,0.2696608304977417,0.007735799998044968,cervical vertebral fracture
194.0,15.0,489.0,0.9952753782272339,0.2696608304977417,0.007735799998044968,cervical vertebral fracture
78.0,194.0,301.0,0.9952682852745056,0.3543073236942291,0.012304771691560745,adrenal insufficiency
194.0,78.0,301.0,0.9952682852745056,0.3543073236942291,0.012304771691560745,adrenal insufficiency
126.0,15.0,34.0,0.9952656030654907,0.4812958538532257,0.002113334136083722,appendicitis
15.0,126.0,34.0,0.9952656030654907,0.4812958538532257,0.002113334136083722,appendicitis
179.0,215.0,346.0,0.9952507019042969,0.4420721232891083,0.00046186454710550606,Pleural Effusion
215.0,179.0,346.0,0.9952507019042969,0.4420721232891083,0.00046186454710550606,Pleural Effusion
24.0,93.0,235.0,0.9952462315559387,0.7848300933837891,-0.0012568377424031496,abuse
93.0,24.0,235.0,0.9952462315559387,0.7848300933837891,-0.0012568377424031496,abuse
18.0,179.0,599.0,0.9952438473701477,0.36228853464126587,-0.0024767296854406595,lymphoma
179.0,18.0,599.0,0.9952438473701477,0.36228853464126587,-0.0024767296854406595,lymphoma
91.0,84.0,410.0,0.9952436089515686,0.1328943818807602,-0.0014484875136986375,cervicitis
84.0,91.0,410.0,0.9952436089515686,0.1328943818807602,-0.0014484875136986375,cervicitis
15.0,37.0,723.0,0.9952412843704224,0.42017224431037903,0.004266597796231508,malignant hypertension
37.0,15.0,723.0,0.9952412843704224,0.42017224431037903,0.004266597796231508,malignant hypertension
206.0,84.0,700.0,0.9952392578125,0.5221307277679443,-0.0006213563028723001,Chest wall pain
84.0,206.0,700.0,0.9952392578125,0.5221307277679443,-0.0006213563028723001,Chest wall pain
82.0,22.0,718.0,0.9952357411384583,0.23243191838264465,0.004409399349242449,hematoma subdural
22.0,82.0,718.0,0.9952357411384583,0.23243191838264465,0.004409399349242449,hematoma subdural
179.0,73.0,644.0,0.9952226281166077,0.37411537766456604,0.014328746125102043,Glossitis
73.0,179.0,644.0,0.9952226281166077,0.37411537766456604,0.014328746125102043,Glossitis
18.0,215.0,361.0,0.995218813419342,0.48477089405059814,-0.0023628196213394403,pneumonia Klebsiella
215.0,18.0,361.0,0.995218813419342,0.48477089405059814,-0.0023628196213394403,pneumonia Klebsiella
18.0,8.0,365.0,0.9952172040939331,0.1455833911895752,0.007274491712450981,Eosinophil Count Increased
8.0,18.0,365.0,0.9952172040939331,0.1455833911895752,0.007274491712450981,Eosinophil Count Increased
134.0,24.0,660.0,0.9952126741409302,0.8130568265914917,0.0005244686617515981,Pelvic Inflammatory Disease
24.0,134.0,660.0,0.9952126741409302,0.8130568265914917,0.0005244686617515981,Pelvic Inflammatory Disease
179.0,215.0,499.0,0.9952087998390198,0.39041295647621155,0.0023022929672151804,Excess potassium
215.0,179.0,499.0,0.9952087998390198,0.39041295647621155,0.0023022929672151804,Excess potassium
84.0,100.0,185.0,0.9952077269554138,0.20277076959609985,0.0009852777002379298,Colon Spastic
100.0,84.0,185.0,0.9952077269554138,0.20277076959609985,0.0009852777002379298,Colon Spastic
84.0,134.0,414.0,0.9952076077461243,0.43026235699653625,0.0061322483234107494,tardive dyskinesia
134.0,84.0,414.0,0.9952076077461243,0.43026235699653625,0.0061322483234107494,tardive dyskinesia
31.0,96.0,319.0,0.9952074885368347,0.5912350416183472,-0.00020518888777587563,night sweat
96.0,31.0,319.0,0.9952074885368347,0.5912350416183472,-0.00020518888777587563,night sweat
12.0,195.0,586.0,0.9952043294906616,0.46567609906196594,0.008161225356161594,dermatitis exfoliative
195.0,12.0,586.0,0.9952043294906616,0.46567609906196594,0.008161225356161594,dermatitis exfoliative
19.0,192.0,262.0,0.9952023029327393,0.5263250470161438,0.0002759822818916291,panic attack
192.0,19.0,262.0,0.9952023029327393,0.5263250470161438,0.0002759822818916291,panic attack
31.0,114.0,841.0,0.9952021837234497,0.36577683687210083,0.002693881979212165,hyperphosphatemia
114.0,31.0,841.0,0.9952021837234497,0.36577683687210083,0.002693881979212165,hyperphosphatemia
134.0,84.0,675.0,0.9951987862586975,0.4433799088001251,0.008073409087955952,Seroma
84.0,134.0,675.0,0.9951987862586975,0.4433799088001251,0.008073409087955952,Seroma
84.0,73.0,732.0,0.9951727986335754,0.3173392713069916,0.006062566768378019,parotitis
73.0,84.0,732.0,0.9951727986335754,0.3173392713069916,0.006062566768378019,parotitis
88.0,15.0,247.0,0.995164155960083,0.5097977519035339,0.004651330411434174,aptyalism
15.0,88.0,247.0,0.995164155960083,0.5097977519035339,0.004651330411434174,aptyalism
168.0,117.0,179.0,0.995161235332489,0.7484542727470398,0.0035791131667792797,bad breath
117.0,168.0,179.0,0.995161235332489,0.7484542727470398,0.0035791131667792797,bad breath
34.0,88.0,128.0,0.9951604008674622,0.3391695022583008,0.007546588312834501,Candida Infection
88.0,34.0,128.0,0.9951604008674622,0.3391695022583008,0.007546588312834501,Candida Infection
109.0,54.0,39.0,0.9951575398445129,0.3088015913963318,0.01817156746983528,Hypercapnia
54.0,109.0,39.0,0.9951575398445129,0.3088015913963318,0.01817156746983528,Hypercapnia
67.0,37.0,759.0,0.9951332211494446,0.6485448479652405,0.0008843066752888262,tendon injury
37.0,67.0,759.0,0.9951332211494446,0.6485448479652405,0.0008843066752888262,tendon injury
96.0,31.0,475.0,0.9951289892196655,0.5292710661888123,-0.00019592112221289426,Electrolyte disorder
31.0,96.0,475.0,0.9951289892196655,0.5292710661888123,-0.00019592112221289426,Electrolyte disorder
195.0,89.0,371.0,0.9951273202896118,0.1960177719593048,0.02095898427069187,floaters
89.0,195.0,371.0,0.9951273202896118,0.1960177719593048,0.02095898427069187,floaters
89.0,12.0,483.0,0.995110809803009,0.45369094610214233,-0.0010945667745545506,malignant melanoma
12.0,89.0,483.0,0.995110809803009,0.45369094610214233,-0.0010945667745545506,malignant melanoma
88.0,73.0,683.0,0.9950991272926331,0.34787166118621826,0.00935316365212202,hyperkeratosis
73.0,88.0,683.0,0.9950991272926331,0.34787166118621826,0.00935316365212202,hyperkeratosis
18.0,215.0,299.0,0.9950952529907227,0.2392573356628418,-0.0010570875601843,bone marrow failure
215.0,18.0,299.0,0.9950952529907227,0.2392573356628418,-0.0010570875601843,bone marrow failure
91.0,88.0,657.0,0.9950824975967407,0.37303653359413147,0.0025833325926214457,breast enlargement
88.0,91.0,657.0,0.9950824975967407,0.37303653359413147,0.0025833325926214457,breast enlargement
157.0,84.0,161.0,0.9950671195983887,0.15287883579730988,0.0019356724806129932,amenorrhea
84.0,157.0,161.0,0.9950671195983887,0.15287883579730988,0.0019356724806129932,amenorrhea
88.0,100.0,700.0,0.9950557947158813,0.33265596628189087,0.005940662696957588,Chest wall pain
100.0,88.0,700.0,0.9950557947158813,0.33265596628189087,0.005940662696957588,Chest wall pain
215.0,179.0,230.0,0.9950390458106995,0.448736310005188,0.001100875553674996,myoglobinuria
179.0,215.0,230.0,0.9950390458106995,0.448736310005188,0.001100875553674996,myoglobinuria
195.0,88.0,666.0,0.9950388073921204,0.42120811343193054,0.005106151569634676,injury of neck
88.0,195.0,666.0,0.9950388073921204,0.42120811343193054,0.005106151569634676,injury of neck
195.0,89.0,598.0,0.995033860206604,0.3258872330188751,0.017784882336854935,excessive sleepiness
89.0,195.0,598.0,0.995033860206604,0.3258872330188751,0.017784882336854935,excessive sleepiness
84.0,126.0,620.0,0.9950264096260071,0.25912344455718994,0.0024745753034949303,premature menopause
126.0,84.0,620.0,0.9950264096260071,0.25912344455718994,0.0024745753034949303,premature menopause
84.0,18.0,312.0,0.9950237274169922,0.279108464717865,-0.0006315545761026442,malabsorption
18.0,84.0,312.0,0.9950237274169922,0.279108464717865,-0.0006315545761026442,malabsorption
15.0,145.0,849.0,0.9950000047683716,0.18642660975456238,0.003534046234562993,Mumps
145.0,15.0,849.0,0.9950000047683716,0.18642660975456238,0.003534046234562993,Mumps
215.0,73.0,732.0,0.9949912428855896,0.4852721095085144,0.0032977533992379904,parotitis
73.0,215.0,732.0,0.9949912428855896,0.4852721095085144,0.0032977533992379904,parotitis
169.0,88.0,759.0,0.994983434677124,0.5872746109962463,0.002186897909268737,tendon injury
88.0,169.0,759.0,0.994983434677124,0.5872746109962463,0.002186897909268737,tendon injury
84.0,18.0,88.0,0.9949828386306763,0.10613817721605301,-0.00023860241344664246,upper gastrointestinal bleeding
18.0,84.0,88.0,0.9949828386306763,0.10613817721605301,-0.00023860241344664246,upper gastrointestinal bleeding
104.0,155.0,534.0,0.9949824213981628,0.3290601670742035,0.05264608934521675,bundle branch block
155.0,104.0,534.0,0.9949824213981628,0.3290601670742035,0.05264608934521675,bundle branch block
179.0,215.0,277.0,0.9949746131896973,0.5374704003334045,-0.00014610998914577067,renal cyst
215.0,179.0,277.0,0.9949746131896973,0.5374704003334045,-0.00014610998914577067,renal cyst
88.0,15.0,566.0,0.9949703812599182,0.5339142680168152,0.003518875455483794,ADVERSE DRUG EFFECT
15.0,88.0,566.0,0.9949703812599182,0.5339142680168152,0.003518875455483794,ADVERSE DRUG EFFECT
73.0,179.0,551.0,0.9949652552604675,0.4325863718986511,0.020418748259544373,Multiple Myeloma
179.0,73.0,551.0,0.9949652552604675,0.4325863718986511,0.020418748259544373,Multiple Myeloma
73.0,88.0,853.0,0.9949640035629272,0.3311109244823456,0.0075973812490701675,esophageal stenosis
88.0,73.0,853.0,0.9949640035629272,0.3311109244823456,0.0075973812490701675,esophageal stenosis
18.0,84.0,682.0,0.9949585795402527,0.35218238830566406,0.00010178141383221373,gastric polyps
84.0,18.0,682.0,0.9949585795402527,0.35218238830566406,0.00010178141383221373,gastric polyps
96.0,91.0,759.0,0.9949535727500916,0.4304961562156677,-0.0011619554134085774,tendon injury
91.0,96.0,759.0,0.9949535727500916,0.4304961562156677,-0.0011619554134085774,tendon injury
96.0,126.0,816.0,0.9949513673782349,0.4248442053794861,0.00016498412878718227,Gastric ulcer perforated
126.0,96.0,816.0,0.9949513673782349,0.4248442053794861,0.00016498412878718227,Gastric ulcer perforated
15.0,88.0,823.0,0.9949491024017334,0.6292510628700256,0.007945675402879715,uterine bleeding
88.0,15.0,823.0,0.9949491024017334,0.6292510628700256,0.007945675402879715,uterine bleeding
197.0,88.0,853.0,0.9949479103088379,0.47787168622016907,0.0021497136913239956,esophageal stenosis
88.0,197.0,853.0,0.9949479103088379,0.47787168622016907,0.0021497136913239956,esophageal stenosis
31.0,24.0,454.0,0.9949432015419006,0.6980858445167542,-0.0005409055738709867,Tendinitis
24.0,31.0,454.0,0.9949432015419006,0.6980858445167542,-0.0005409055738709867,Tendinitis
18.0,215.0,726.0,0.9949305653572083,0.7036024332046509,-0.002029814524576068,Nodule Skin
215.0,18.0,726.0,0.9949305653572083,0.7036024332046509,-0.002029814524576068,Nodule Skin
84.0,215.0,40.0,0.9949297308921814,0.2501092851161957,0.003837132826447487,intestinal perforation
215.0,84.0,40.0,0.9949297308921814,0.2501092851161957,0.003837132826447487,intestinal perforation
84.0,182.0,284.0,0.994929313659668,0.11882038414478302,0.0023752490524202585,bronchial spasm
182.0,84.0,284.0,0.994929313659668,0.11882038414478302,0.0023752490524202585,bronchial spasm
73.0,88.0,770.0,0.9949280023574829,0.33052682876586914,0.009524553082883358,humerus fracture
88.0,73.0,770.0,0.9949280023574829,0.33052682876586914,0.009524553082883358,humerus fracture
182.0,84.0,852.0,0.9949231743812561,0.2558515667915344,0.003479202976450324,testes pain
84.0,182.0,852.0,0.9949231743812561,0.2558515667915344,0.003479202976450324,testes pain
91.0,84.0,81.0,0.9949215054512024,0.06290008127689362,0.0003578358155209571,esophageal spasm
84.0,91.0,81.0,0.9949215054512024,0.06290008127689362,0.0003578358155209571,esophageal spasm
197.0,195.0,806.0,0.9948878884315491,0.5768479704856873,0.0024955293629318476,Burns Second Degree
195.0,197.0,806.0,0.9948878884315491,0.5768479704856873,0.0024955293629318476,Burns Second Degree
24.0,37.0,235.0,0.9948858618736267,0.8284927606582642,-0.00046299249515868723,abuse
37.0,24.0,235.0,0.9948858618736267,0.8284927606582642,-0.00046299249515868723,abuse
18.0,215.0,544.0,0.9948846697807312,0.3139774799346924,-0.001614604378119111,aspergillosis
215.0,18.0,544.0,0.9948846697807312,0.3139774799346924,-0.001614604378119111,aspergillosis
91.0,22.0,489.0,0.9948829412460327,0.13036440312862396,-0.00038367140223272145,cervical vertebral fracture
22.0,91.0,489.0,0.9948829412460327,0.13036440312862396,-0.00038367140223272145,cervical vertebral fracture
37.0,19.0,655.0,0.9948785305023193,0.4062320590019226,8.609279757365584e-05,face pain
19.0,37.0,655.0,0.9948785305023193,0.4062320590019226,8.609279757365584e-05,face pain
34.0,73.0,724.0,0.9948727488517761,0.21803753077983856,0.04365229606628418,Post nasal drip
73.0,34.0,724.0,0.9948727488517761,0.21803753077983856,0.04365229606628418,Post nasal drip
195.0,12.0,757.0,0.9948675632476807,0.6587221026420593,0.004375743214040995,cholecystitis acute
12.0,195.0,757.0,0.9948675632476807,0.6587221026420593,0.004375743214040995,cholecystitis acute
96.0,31.0,631.0,0.9948598146438599,0.49838122725486755,-0.0001780003512976691,palsies
31.0,96.0,631.0,0.9948598146438599,0.49838122725486755,-0.0001780003512976691,palsies
78.0,113.0,828.0,0.9948469400405884,0.14068488776683807,0.0004792471299879253,cryptococcosis
113.0,78.0,828.0,0.9948469400405884,0.14068488776683807,0.0004792471299879253,cryptococcosis
31.0,96.0,671.0,0.9948464632034302,0.5820433497428894,-0.0002427092258585617,Diabetic neuropathy
96.0,31.0,671.0,0.9948464632034302,0.5820433497428894,-0.0002427092258585617,Diabetic neuropathy
24.0,69.0,759.0,0.9948424696922302,0.465206503868103,-0.0021335252095013857,tendon injury
69.0,24.0,759.0,0.9948424696922302,0.465206503868103,-0.0021335252095013857,tendon injury
195.0,88.0,652.0,0.9948364496231079,0.45164620876312256,0.0066220564767718315,rectal polyp
88.0,195.0,652.0,0.9948364496231079,0.45164620876312256,0.0066220564767718315,rectal polyp
82.0,22.0,608.0,0.9948323965072632,0.2946072220802307,0.005876030772924423,bone fracture
22.0,82.0,608.0,0.9948323965072632,0.2946072220802307,0.005876030772924423,bone fracture
73.0,215.0,676.0,0.9948253631591797,0.2719583809375763,0.005277405027300119,trigger finger
215.0,73.0,676.0,0.9948253631591797,0.2719583809375763,0.005277405027300119,trigger finger
88.0,134.0,131.0,0.9948234558105469,0.4778090715408325,0.010880946181714535,anal fissure
134.0,88.0,131.0,0.9948234558105469,0.4778090715408325,0.010880946181714535,anal fissure
89.0,195.0,572.0,0.9948203563690186,0.48060959577560425,0.009673753753304482,obesity
195.0,89.0,572.0,0.9948203563690186,0.48060959577560425,0.009673753753304482,obesity
194.0,88.0,692.0,0.9948195815086365,0.3499203622341156,0.003755773650482297,disseminated lupus erythematosus
88.0,194.0,692.0,0.9948195815086365,0.3499203622341156,0.003755773650482297,disseminated lupus erythematosus
7.0,24.0,626.0,0.9948185086250305,0.44078966975212097,0.004817592911422253,epicondylitis
24.0,7.0,626.0,0.9948185086250305,0.44078966975212097,0.004817592911422253,epicondylitis
195.0,215.0,573.0,0.9948181509971619,0.38924136757850647,0.006678318604826927,glucosuria
215.0,195.0,573.0,0.9948181509971619,0.38924136757850647,0.006678318604826927,glucosuria
